SOLUTION_ID,CASE_ID,ORIGIN,SOLUTION_NO_KP,SOLUTION_FIRST_KP_NAME,SOLUTION_SECOND_KP_NAME,NODE1_PATH1_CATEGORY,NODE1_PATH1_TYPE,NODE1_PATH1_REFERENCE,NODE2_PATH1_CATEGORY,NODE2_PATH1_TYPE,NODE2_PATH1_REFERENCE,NODE1_PATH2_CATEGORY,NODE1_PATH2_TYPE,NODE1_PATH2_REFERENCE,NODE2_PATH2_CATEGORY,NODE2_PATH2_TYPE,NODE2_PATH2_REFERENCE,EDGE1_PATH1_PREDICATE,EDGE1_PATH1_ENDS,EDGE1_PATH1_REFERENCE,EDGE1_PATH2_PREDICATE,EDGE1_PATH2_ENDS,EDGE1_PATH2_REFERENCE
719,Q000714,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
720,Q000715,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
721,Q000716,DERIVED,2,Genetics,Automat,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
722,Q000717,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
723,Q000718,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
724,Q000719,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
725,Q000720,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
726,Q000721,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
727,Q000722,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
728,Q000723,DERIVED,2,Genetics,Automat,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
729,Q000724,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
730,Q000725,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
731,Q000726,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
732,Q000727,DERIVED,2,Genetics,Automat,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
733,Q000728,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
734,Q000729,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
735,Q000730,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
736,Q000731,DERIVED,2,Genetics,Automat,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
737,Q000732,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
738,Q000733,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
739,Q000734,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
740,Q000735,DERIVED,2,Genetics,Automat,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
741,Q000736,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
742,Q000737,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
743,Q000738,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
744,Q000739,DERIVED,2,Genetics,Automat,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
745,Q000740,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
746,Q000741,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
747,Q000742,DERIVED,2,Genetics,MolePro,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:treated_by,n00:n01,e00
748,Q000743,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
749,Q000744,DERIVED,2,Genetics,Automat,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
750,Q000745,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
751,Q000746,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
752,Q000747,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
753,Q000748,DERIVED,2,Genetics,Automat,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
754,Q000749,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
755,Q000750,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
756,Q000751,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Drug,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
757,Q000752,DERIVED,2,Genetics,Automat,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:has_phenotype,n00:n01,e00
758,Q000753,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:PopulationOfIndividualOrganisms,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
759,Q000754,DERIVED,2,Genetics,Clinical-COHD,biolink:Pathway,SUBJECT,n00,biolink:Disease,SP_SUBJECT,n00_1,biolink:Disease,SP_SUBJECT,n00_1,biolink:Procedure,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:correlated_with,n00:n01,e00
760,Q000755,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
761,Q000756,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
762,Q000757,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
763,Q000758,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
764,Q000759,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
765,Q000760,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
766,Q000761,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
767,Q000762,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
768,Q000763,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
769,Q000764,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
770,Q000765,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:gene_associated_with_condition,n00:n01,e00
771,Q000766,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:gene_associated_with_condition,n00:n01,e00
772,Q000767,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
773,Q000768,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
774,Q000769,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
775,Q000770,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:affected_by,n00:n01,e00
776,Q000771,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
777,Q000772,DERIVED,2,Genetics,Automat,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:GeneFamily,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:part_of,n00:n01,e00
778,Q000773,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
779,Q000774,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
780,Q000775,DERIVED,2,Genetics,Automat,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:GeneFamily,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:part_of,n00:n01,e00
781,Q000776,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
782,Q000777,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
783,Q000778,DERIVED,2,Genetics,Automat,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:GeneFamily,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:part_of,n00:n01,e00
784,Q000779,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
785,Q000780,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
786,Q000781,DERIVED,2,Genetics,Automat,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:GeneFamily,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:part_of,n00:n01,e00
787,Q000782,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
788,Q000783,DERIVED,2,Genetics,MolePro,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:correlated_with,n00:n01,e00
789,Q000784,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
790,Q000785,DERIVED,2,Genetics,Automat,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:GeneFamily,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:part_of,n00:n01,e00
791,Q000786,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
792,Q000787,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
793,Q000788,DERIVED,2,Genetics,Automat,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:GeneFamily,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:part_of,n00:n01,e00
794,Q000789,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
795,Q000790,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
796,Q000791,DERIVED,2,Genetics,Automat,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:GeneFamily,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:part_of,n00:n01,e00
797,Q000792,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
798,Q000793,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
799,Q000794,DERIVED,2,Genetics,Automat,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:GeneFamily,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:part_of,n00:n01,e00
800,Q000795,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
801,Q000796,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
802,Q000797,DERIVED,2,Genetics,Automat,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:GeneFamily,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:part_of,n00:n01,e00
803,Q000798,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:PhenotypicFeature,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
804,Q000799,DERIVED,2,Genetics,Genetics,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Pathway,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:genetic_association,n00:n01,e00,biolink:genetic_association,n00:n01,e00
805,Q000800,DERIVED,2,Genetics,Automat,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,SP_SUBJECT,n00_1,biolink:Gene,SP_SUBJECT,n00_1,biolink:GeneFamily,OBJECT,n01,biolink:condition_associated_with_gene,n00:n01,e00,biolink:part_of,n00:n01,e00
